id_matricula,id_turma,id_aluno,data_matricula,situacao,data_situacao
11411,1,1141,2021-06-14,Evadido,2021-07-03
11432,2,1143,2021-03-08,Evadido,2021-04-04
11435,5,1143,2020-06-08,Evadido,2020-08-09
11442,2,1144,2021-03-08,Trancado,2021-04-02
11451,1,1145,2021-06-14,Finalizado,2021-11-01
11452,2,1145,2021-03-08,Finalizado,2021-06-21
11474,4,1147,2021-03-01,Finalizado,2021-06-21
11484,4,1148,2021-03-01,Finalizado,2021-06-21
11491,1,1149,2021-06-14,Trancado,2021-08-09
11504,4,1150,2021-03-01,Finalizado,2021-06-21
11501,1,1150,2021-06-14,Evadido,2021-07-13
11511,1,1151,2021-06-14,Finalizado,2021-11-01
11512,2,1151,2021-03-08,Finalizado,2021-06-21
11523,3,1152,2020-05-25,Evadido,2020-06-23
11525,5,1152,2020-06-08,Evadido,2020-07-26
11531,1,1153,2021-06-14,Finalizado,2021-11-01
11554,4,1155,2021-03-01,Evadido,2021-05-11
11562,2,1156,2021-03-08,Evadido,2021-05-13
11561,1,1156,2021-06-14,Finalizado,2021-11-01
11574,4,1157,2021-03-01,Trancado,2021-05-08
11572,2,1157,2021-03-08,Finalizado,2021-06-21
11581,1,1158,2021-06-14,Finalizado,2021-11-01
11594,4,1159,2021-03-01,Finalizado,2021-06-21
11601,1,1160,2021-06-14,Evadido,2021-09-19
11604,4,1160,2021-03-01,Evadido,2021-05-11
11614,4,1161,2021-03-01,Cancelado,2021-03-20
11611,1,1161,2021-06-14,Finalizado,2021-11-01
11624,4,1162,2021-03-01,Trancado,2021-05-10
11633,3,1163,2020-05-25,Finalizado,2020-09-28
11631,1,1163,2021-06-14,Finalizado,2021-11-01
11642,2,1164,2021-03-08,Evadido,2021-04-28
11651,1,1165,2021-06-14,Evadido,2021-06-24
11654,4,1165,2021-03-01,Finalizado,2021-06-21
11662,2,1166,2021-03-08,Evadido,2021-05-16
11672,2,1167,2021-03-08,Finalizado,2021-06-21
11683,3,1168,2020-05-25,Finalizado,2020-09-28
11685,5,1168,2020-06-08,Finalizado,2020-10-12
11691,1,1169,2021-06-14,Evadido,2021-08-13
11694,4,1169,2021-03-01,Finalizado,2021-06-21
11704,4,1170,2021-03-01,Evadido,2021-03-23
11711,1,1171,2021-06-14,Finalizado,2021-11-01
11724,4,1172,2021-03-01,Finalizado,2021-06-21
11725,5,1172,2020-06-08,Finalizado,2020-10-12
11733,3,1173,2020-05-25,Evadido,2020-08-07
11741,1,1174,2021-06-14,Finalizado,2021-11-01
11743,3,1174,2020-05-25,Finalizado,2020-09-28
11754,4,1175,2021-03-01,Evadido,2021-03-26
11762,2,1176,2021-03-08,Finalizado,2021-06-21
11764,4,1176,2021-03-01,Finalizado,2021-06-21
11782,2,1178,2021-03-08,Evadido,2021-05-14
11791,1,1179,2021-06-14,Evadido,2021-06-24
11795,5,1179,2020-06-08,Evadido,2020-08-19
11805,5,1180,2020-06-08,Finalizado,2020-10-12
11813,3,1181,2020-05-25,Finalizado,2020-09-28
11823,3,1182,2020-05-25,Evadido,2020-08-24
11832,2,1183,2021-03-08,Evadido,2021-03-17
11835,5,1183,2020-06-08,Finalizado,2020-10-12
11843,3,1184,2020-05-25,Finalizado,2020-09-28
11845,5,1184,2020-06-08,Finalizado,2020-10-12
11853,3,1185,2020-05-25,Evadido,2020-07-13
11863,3,1186,2020-05-25,Finalizado,2020-09-28
11872,2,1187,2021-03-08,Trancado,2021-06-14
11873,3,1187,2020-05-25,Evadido,2020-08-23
11885,5,1188,2020-06-08,Finalizado,2020-10-12
11884,4,1188,2021-03-01,Evadido,2021-03-03
11894,4,1189,2021-03-01,Finalizado,2021-06-21
11912,2,1191,2021-03-08,Trancado,2021-04-03
11913,3,1191,2020-05-25,Finalizado,2020-09-28
11925,5,1192,2020-06-08,Evadido,2020-07-20
11932,2,1193,2021-03-08,Finalizado,2021-06-21
11944,4,1194,2021-03-01,Finalizado,2021-06-21
11955,5,1195,2020-06-08,Finalizado,2020-10-12
11951,1,1195,2021-06-14,Finalizado,2021-11-01
11973,3,1197,2020-05-25,Finalizado,2020-09-28
11985,5,1198,2020-06-08,Finalizado,2020-10-12
11991,1,1199,2021-06-14,Evadido,2021-10-20
11994,4,1199,2021-03-01,Finalizado,2021-06-21
12001,1,1200,2021-06-14,Evadido,2021-08-03
12014,4,1201,2021-03-01,Finalizado,2021-06-21
12021,1,1202,2021-06-14,Finalizado,2021-11-01
12031,1,1203,2021-06-14,Finalizado,2021-11-01
12045,5,1204,2020-06-08,Finalizado,2020-10-12
12055,5,1205,2020-06-08,Finalizado,2020-10-12
12062,2,1206,2021-03-08,Finalizado,2021-06-21
12061,1,1206,2021-06-14,Finalizado,2021-11-01
12073,3,1207,2020-05-25,Finalizado,2020-09-28
12072,2,1207,2021-03-08,Trancado,2021-05-14
12081,1,1208,2021-06-14,Finalizado,2021-11-01
12093,3,1209,2020-05-25,Finalizado,2020-09-28
12103,3,1210,2020-05-25,Evadido,2020-07-26
12111,1,1211,2021-06-14,Evadido,2021-08-14
12115,5,1211,2020-06-08,Finalizado,2020-10-12
12123,3,1212,2020-05-25,Finalizado,2020-09-28
12141,1,1214,2021-06-14,Finalizado,2021-11-01
12144,4,1214,2021-03-01,Evadido,2021-04-23
12153,3,1215,2020-05-25,Finalizado,2020-09-28
12162,2,1216,2021-03-08,Finalizado,2021-06-21
12172,2,1217,2021-03-08,Finalizado,2021-06-21
12175,5,1217,2020-06-08,Trancado,2020-10-02
12182,2,1218,2021-03-08,Finalizado,2021-06-21
12191,1,1219,2021-06-14,Finalizado,2021-11-01
12194,4,1219,2021-03-01,Finalizado,2021-06-21
12202,2,1220,2021-03-08,Finalizado,2021-06-21
12212,2,1221,2021-03-08,Finalizado,2021-06-21
12223,3,1222,2020-05-25,Trancado,2020-09-01
12232,2,1223,2021-03-08,Finalizado,2021-06-21
12231,1,1223,2021-06-14,Trancado,2021-08-15
12253,3,1225,2020-05-25,Finalizado,2020-09-28
12251,1,1225,2021-06-14,Finalizado,2021-11-01
12261,1,1226,2021-06-14,Cancelado,2021-10-22
12273,3,1227,2020-05-25,Finalizado,2020-09-28
12282,2,1228,2021-03-08,Finalizado,2021-06-21
12284,4,1228,2021-03-01,Finalizado,2021-06-21
12292,2,1229,2021-03-08,Evadido,2021-04-28
12293,3,1229,2020-05-25,Evadido,2020-08-16
12313,3,1231,2020-05-25,Evadido,2020-07-01
12312,2,1231,2021-03-08,Finalizado,2021-06-21
12322,2,1232,2021-03-08,Finalizado,2021-06-21
12333,3,1233,2020-05-25,Finalizado,2020-09-28
12332,2,1233,2021-03-08,Finalizado,2021-06-21
12341,1,1234,2021-06-14,Finalizado,2021-11-01
12351,1,1235,2021-06-14,Finalizado,2021-11-01
12363,3,1236,2020-05-25,Trancado,2020-07-18
12364,4,1236,2021-03-01,Evadido,2021-03-08
12374,4,1237,2021-03-01,Finalizado,2021-06-21
12385,5,1238,2020-06-08,Trancado,2020-06-22
12412,2,1241,2021-03-08,Finalizado,2021-06-21
12413,3,1241,2020-05-25,Finalizado,2020-09-28
12422,2,1242,2021-03-08,Evadido,2021-03-18
12424,4,1242,2021-03-01,Evadido,2021-04-15
12444,4,1244,2021-03-01,Finalizado,2021-06-21
12453,3,1245,2020-05-25,Finalizado,2020-09-28
12455,5,1245,2020-06-08,Trancado,2020-08-03
12461,1,1246,2021-06-14,Evadido,2021-10-16
12482,2,1248,2021-03-08,Finalizado,2021-06-21
12481,1,1248,2021-06-14,Finalizado,2021-11-01
12493,3,1249,2020-05-25,Finalizado,2020-09-28
12494,4,1249,2021-03-01,Finalizado,2021-06-21
12505,5,1250,2020-06-08,Finalizado,2020-10-12
12503,3,1250,2020-05-25,Finalizado,2020-09-28
12511,1,1251,2021-06-14,Finalizado,2021-11-01
12513,3,1251,2020-05-25,Finalizado,2020-09-28
12521,1,1252,2021-06-14,Finalizado,2021-11-01
12544,4,1254,2021-03-01,Finalizado,2021-06-21
12541,1,1254,2021-06-14,Finalizado,2021-11-01
12553,3,1255,2020-05-25,Trancado,2020-08-15
12561,1,1256,2021-06-14,Evadido,2021-09-16
12565,5,1256,2020-06-08,Finalizado,2020-10-12
12572,2,1257,2021-03-08,Finalizado,2021-06-21
12581,1,1258,2021-06-14,Finalizado,2021-11-01
12583,3,1258,2020-05-25,Finalizado,2020-09-28
12594,4,1259,2021-03-01,Finalizado,2021-06-21
12593,3,1259,2020-05-25,Trancado,2020-07-14
12603,3,1260,2020-05-25,Trancado,2020-06-22
12604,4,1260,2021-03-01,Evadido,2021-05-16
12614,4,1261,2021-03-01,Evadido,2021-04-21
12624,4,1262,2021-03-01,Finalizado,2021-06-21
12621,1,1262,2021-06-14,Evadido,2021-07-10
12632,2,1263,2021-03-08,Finalizado,2021-06-21
12633,3,1263,2020-05-25,Trancado,2020-07-18
12644,4,1264,2021-03-01,Trancado,2021-03-17
12645,5,1264,2020-06-08,Finalizado,2020-10-12
12652,2,1265,2021-03-08,Finalizado,2021-06-21
12675,5,1267,2020-06-08,Finalizado,2020-10-12
12681,1,1268,2021-06-14,Finalizado,2021-11-01
12694,4,1269,2021-03-01,Evadido,2021-06-20
12701,1,1270,2021-06-14,Finalizado,2021-11-01
12705,5,1270,2020-06-08,Finalizado,2020-10-12
12713,3,1271,2020-05-25,Evadido,2020-08-13
12712,2,1271,2021-03-08,Finalizado,2021-06-21
12723,3,1272,2020-05-25,Evadido,2020-07-28
12735,5,1273,2020-06-08,Evadido,2020-06-12
12743,3,1274,2020-05-25,Trancado,2020-06-19
12752,2,1275,2021-03-08,Finalizado,2021-06-21
12753,3,1275,2020-05-25,Finalizado,2020-09-28
12763,3,1276,2020-05-25,Finalizado,2020-09-28
12762,2,1276,2021-03-08,Evadido,2021-06-18
12775,5,1277,2020-06-08,Finalizado,2020-10-12
12795,5,1279,2020-06-08,Evadido,2020-09-04
12802,2,1280,2021-03-08,Trancado,2021-05-24
12813,3,1281,2020-05-25,Finalizado,2020-09-28
12822,2,1282,2021-03-08,Finalizado,2021-06-21
12821,1,1282,2021-06-14,Cancelado,2021-06-23
12831,1,1283,2021-06-14,Finalizado,2021-11-01
12834,4,1283,2021-03-01,Evadido,2021-04-14
12843,3,1284,2020-05-25,Finalizado,2020-09-28
12852,2,1285,2021-03-08,Finalizado,2021-06-21
12865,5,1286,2020-06-08,Trancado,2020-10-02
12872,2,1287,2021-03-08,Evadido,2021-05-23
12874,4,1287,2021-03-01,Evadido,2021-06-13
12884,4,1288,2021-03-01,Finalizado,2021-06-21
12883,3,1288,2020-05-25,Finalizado,2020-09-28
12893,3,1289,2020-05-25,Finalizado,2020-09-28
12891,1,1289,2021-06-14,Evadido,2021-10-21
12901,1,1290,2021-06-14,Finalizado,2021-11-01
12902,2,1290,2021-03-08,Evadido,2021-05-10
12914,4,1291,2021-03-01,Finalizado,2021-06-21
12932,2,1293,2021-03-08,Trancado,2021-05-05
12934,4,1293,2021-03-01,Evadido,2021-06-06
12945,5,1294,2020-06-08,Finalizado,2020-10-12
12952,2,1295,2021-03-08,Finalizado,2021-06-21
12953,3,1295,2020-05-25,Evadido,2020-07-25
12965,5,1296,2020-06-08,Finalizado,2020-10-12
12974,4,1297,2021-03-01,Finalizado,2021-06-21
12983,3,1298,2020-05-25,Finalizado,2020-09-28
12992,2,1299,2021-03-08,Evadido,2021-04-09
13005,5,1300,2020-06-08,Finalizado,2020-10-12
13015,5,1301,2020-06-08,Finalizado,2020-10-12
13032,2,1303,2021-03-08,Finalizado,2021-06-21
13035,5,1303,2020-06-08,Finalizado,2020-10-12
13041,1,1304,2021-06-14,Evadido,2021-08-20
13042,2,1304,2021-03-08,Finalizado,2021-06-21
13052,2,1305,2021-03-08,Finalizado,2021-06-21
13065,5,1306,2020-06-08,Cancelado,2020-09-11
13073,3,1307,2020-05-25,Cancelado,2020-06-09
13075,5,1307,2020-06-08,Evadido,2020-07-05
13083,3,1308,2020-05-25,Finalizado,2020-09-28
13084,4,1308,2021-03-01,Evadido,2021-03-20
13092,2,1309,2021-03-08,Finalizado,2021-06-21
13103,3,1310,2020-05-25,Evadido,2020-06-19
13114,4,1311,2021-03-01,Cancelado,2021-05-02
13115,5,1311,2020-06-08,Trancado,2020-09-29
13133,3,1313,2020-05-25,Finalizado,2020-09-28
13132,2,1313,2021-03-08,Evadido,2021-06-19
13145,5,1314,2020-06-08,Evadido,2020-07-01
13142,2,1314,2021-03-08,Finalizado,2021-06-21
13154,4,1315,2021-03-01,Finalizado,2021-06-21
13151,1,1315,2021-06-14,Evadido,2021-10-25
13162,2,1316,2021-03-08,Finalizado,2021-06-21
13165,5,1316,2020-06-08,Trancado,2020-06-08
13174,4,1317,2021-03-01,Evadido,2021-05-22
13175,5,1317,2020-06-08,Finalizado,2020-10-12
13182,2,1318,2021-03-08,Finalizado,2021-06-21
13184,4,1318,2021-03-01,Evadido,2021-04-08
13193,3,1319,2020-05-25,Finalizado,2020-09-28
13202,2,1320,2021-03-08,Finalizado,2021-06-21
13201,1,1320,2021-06-14,Finalizado,2021-11-01
13222,2,1322,2021-03-08,Evadido,2021-04-02
13221,1,1322,2021-06-14,Finalizado,2021-11-01
13243,3,1324,2020-05-25,Finalizado,2020-09-28
13251,1,1325,2021-06-14,Finalizado,2021-11-01
13254,4,1325,2021-03-01,Finalizado,2021-06-21
13264,4,1326,2021-03-01,Evadido,2021-04-05
13261,1,1326,2021-06-14,Finalizado,2021-11-01
13284,4,1328,2021-03-01,Trancado,2021-05-21
13294,4,1329,2021-03-01,Trancado,2021-04-26
13292,2,1329,2021-03-08,Evadido,2021-05-11
13305,5,1330,2020-06-08,Evadido,2020-07-03
13304,4,1330,2021-03-01,Finalizado,2021-06-21
13311,1,1331,2021-06-14,Evadido,2021-09-09
13312,2,1331,2021-03-08,Finalizado,2021-06-21
13322,2,1332,2021-03-08,Finalizado,2021-06-21
13334,4,1333,2021-03-01,Evadido,2021-03-04
13345,5,1334,2020-06-08,Finalizado,2020-10-12
13342,2,1334,2021-03-08,Evadido,2021-06-05
13354,4,1335,2021-03-01,Finalizado,2021-06-21
13362,2,1336,2021-03-08,Finalizado,2021-06-21
13364,4,1336,2021-03-01,Finalizado,2021-06-21
13373,3,1337,2020-05-25,Evadido,2020-06-07
13381,1,1338,2021-06-14,Cancelado,2021-07-02
13384,4,1338,2021-03-01,Finalizado,2021-06-21
13394,4,1339,2021-03-01,Evadido,2021-03-10
13391,1,1339,2021-06-14,Finalizado,2021-11-01
13402,2,1340,2021-03-08,Finalizado,2021-06-21
13401,1,1340,2021-06-14,Finalizado,2021-11-01
13415,5,1341,2020-06-08,Finalizado,2020-10-12
13423,3,1342,2020-05-25,Finalizado,2020-09-28
13425,5,1342,2020-06-08,Evadido,2020-09-30
13435,5,1343,2020-06-08,Finalizado,2020-10-12
13434,4,1343,2021-03-01,Evadido,2021-05-12
13442,2,1344,2021-03-08,Evadido,2021-05-26
13454,4,1345,2021-03-01,Finalizado,2021-06-21
13463,3,1346,2020-05-25,Finalizado,2020-09-28
13473,3,1347,2020-05-25,Finalizado,2020-09-28
13484,4,1348,2021-03-01,Finalizado,2021-06-21
13492,2,1349,2021-03-08,Finalizado,2021-06-21
13514,4,1351,2021-03-01,Evadido,2021-03-30
13523,3,1352,2020-05-25,Finalizado,2020-09-28
13532,2,1353,2021-03-08,Finalizado,2021-06-21
13541,1,1354,2021-06-14,Finalizado,2021-11-01
13544,4,1354,2021-03-01,Trancado,2021-03-26
13555,5,1355,2020-06-08,Finalizado,2020-10-12
13563,3,1356,2020-05-25,Finalizado,2020-09-28
13562,2,1356,2021-03-08,Evadido,2021-05-30
13575,5,1357,2020-06-08,Evadido,2020-06-13
13582,2,1358,2021-03-08,Finalizado,2021-06-21
13581,1,1358,2021-06-14,Evadido,2021-07-22
13601,1,1360,2021-06-14,Evadido,2021-07-06
13614,4,1361,2021-03-01,Evadido,2021-04-20
13613,3,1361,2020-05-25,Finalizado,2020-09-28
13623,3,1362,2020-05-25,Evadido,2020-08-05
13625,5,1362,2020-06-08,Finalizado,2020-10-12
13644,4,1364,2021-03-01,Finalizado,2021-06-21
13652,2,1365,2021-03-08,Finalizado,2021-06-21
13655,5,1365,2020-06-08,Finalizado,2020-10-12
13663,3,1366,2020-05-25,Finalizado,2020-09-28
13664,4,1366,2021-03-01,Trancado,2021-06-09
13672,2,1367,2021-03-08,Trancado,2021-05-10
13674,4,1367,2021-03-01,Evadido,2021-03-20
13683,3,1368,2020-05-25,Finalizado,2020-09-28
13693,3,1369,2020-05-25,Evadido,2020-07-04
13714,4,1371,2021-03-01,Evadido,2021-06-20
13722,2,1372,2021-03-08,Trancado,2021-03-15
13725,5,1372,2020-06-08,Finalizado,2020-10-12
13735,5,1373,2020-06-08,Finalizado,2020-10-12
13734,4,1373,2021-03-01,Finalizado,2021-06-21
13751,1,1375,2021-06-14,Evadido,2021-08-03
13753,3,1375,2020-05-25,Finalizado,2020-09-28
13764,4,1376,2021-03-01,Finalizado,2021-06-21
13773,3,1377,2020-05-25,Evadido,2020-06-02
13785,5,1378,2020-06-08,Finalizado,2020-10-12
13792,2,1379,2021-03-08,Finalizado,2021-06-21
13794,4,1379,2021-03-01,Finalizado,2021-06-21
13802,2,1380,2021-03-08,Finalizado,2021-06-21
13801,1,1380,2021-06-14,Evadido,2021-09-09
13812,2,1381,2021-03-08,Finalizado,2021-06-21
13814,4,1381,2021-03-01,Finalizado,2021-06-21
13821,1,1382,2021-06-14,Finalizado,2021-11-01
13824,4,1382,2021-03-01,Evadido,2021-04-10
13833,3,1383,2020-05-25,Trancado,2020-08-28
13841,1,1384,2021-06-14,Finalizado,2021-11-01
13842,2,1384,2021-03-08,Finalizado,2021-06-21
13863,3,1386,2020-05-25,Evadido,2020-09-16
13865,5,1386,2020-06-08,Trancado,2020-06-27
13881,1,1388,2021-06-14,Finalizado,2021-11-01
13885,5,1388,2020-06-08,Finalizado,2020-10-12
13894,4,1389,2021-03-01,Finalizado,2021-06-21
13904,4,1390,2021-03-01,Finalizado,2021-06-21
13914,4,1391,2021-03-01,Finalizado,2021-06-21
13932,2,1393,2021-03-08,Trancado,2021-05-01
13934,4,1393,2021-03-01,Finalizado,2021-06-21
13941,1,1394,2021-06-14,Finalizado,2021-11-01
13942,2,1394,2021-03-08,Finalizado,2021-06-21
13952,2,1395,2021-03-08,Evadido,2021-03-14
13965,5,1396,2020-06-08,Finalizado,2020-10-12
13972,2,1397,2021-03-08,Finalizado,2021-06-21
13975,5,1397,2020-06-08,Finalizado,2020-10-12
13994,4,1399,2021-03-01,Finalizado,2021-06-21
14004,4,1400,2021-03-01,Finalizado,2021-06-21
14003,3,1400,2020-05-25,Evadido,2020-07-05
14011,1,1401,2021-06-14,Finalizado,2021-11-01
14025,5,1402,2020-06-08,Finalizado,2020-10-12
14023,3,1402,2020-05-25,Finalizado,2020-09-28
14043,3,1404,2020-05-25,Trancado,2020-09-26
14041,1,1404,2021-06-14,Trancado,2021-10-01
14055,5,1405,2020-06-08,Evadido,2020-09-10
14052,2,1405,2021-03-08,Trancado,2021-05-24
14063,3,1406,2020-05-25,Evadido,2020-07-20
14064,4,1406,2021-03-01,Finalizado,2021-06-21
14074,4,1407,2021-03-01,Evadido,2021-06-14
14073,3,1407,2020-05-25,Finalizado,2020-09-28
14083,3,1408,2020-05-25,Evadido,2020-08-07
14095,5,1409,2020-06-08,Finalizado,2020-10-12
14092,2,1409,2021-03-08,Evadido,2021-06-18
14105,5,1410,2020-06-08,Finalizado,2020-10-12
14112,2,1411,2021-03-08,Finalizado,2021-06-21
14113,3,1411,2020-05-25,Finalizado,2020-09-28
14122,2,1412,2021-03-08,Evadido,2021-04-30
14141,1,1414,2021-06-14,Finalizado,2021-11-01
14144,4,1414,2021-03-01,Finalizado,2021-06-21
14155,5,1415,2020-06-08,Finalizado,2020-10-12
14173,3,1417,2020-05-25,Evadido,2020-07-24
14171,1,1417,2021-06-14,Trancado,2021-10-14
14182,2,1418,2021-03-08,Finalizado,2021-06-21
14185,5,1418,2020-06-08,Trancado,2020-07-29
14192,2,1419,2021-03-08,Evadido,2021-05-31
14202,2,1420,2021-03-08,Finalizado,2021-06-21
14215,5,1421,2020-06-08,Finalizado,2020-10-12
14211,1,1421,2021-06-14,Finalizado,2021-11-01
14225,5,1422,2020-06-08,Finalizado,2020-10-12
14221,1,1422,2021-06-14,Evadido,2021-07-18
14232,2,1423,2021-03-08,Finalizado,2021-06-21
14243,3,1424,2020-05-25,Finalizado,2020-09-28
14253,3,1425,2020-05-25,Evadido,2020-06-01
14254,4,1425,2021-03-01,Evadido,2021-04-13
14264,4,1426,2021-03-01,Evadido,2021-05-20
14263,3,1426,2020-05-25,Finalizado,2020-09-28
14274,4,1427,2021-03-01,Evadido,2021-04-24
14273,3,1427,2020-05-25,Evadido,2020-07-18
14282,2,1428,2021-03-08,Finalizado,2021-06-21
14283,3,1428,2020-05-25,Evadido,2020-06-11
14293,3,1429,2020-05-25,Evadido,2020-06-27
14313,3,1431,2020-05-25,Finalizado,2020-09-28
14324,4,1432,2021-03-01,Finalizado,2021-06-21
14323,3,1432,2020-05-25,Evadido,2020-08-03
14333,3,1433,2020-05-25,Finalizado,2020-09-28
14334,4,1433,2021-03-01,Finalizado,2021-06-21
14354,4,1435,2021-03-01,Evadido,2021-03-04
14352,2,1435,2021-03-08,Cancelado,2021-04-13
14373,3,1437,2020-05-25,Finalizado,2020-09-28
14385,5,1438,2020-06-08,Evadido,2020-08-04
14395,5,1439,2020-06-08,Finalizado,2020-10-12
14391,1,1439,2021-06-14,Finalizado,2021-11-01
14402,2,1440,2021-03-08,Trancado,2021-04-23
14405,5,1440,2020-06-08,Evadido,2020-08-31
14413,3,1441,2020-05-25,Evadido,2020-09-26
14411,1,1441,2021-06-14,Finalizado,2021-11-01
14421,1,1442,2021-06-14,Finalizado,2021-11-01
14422,2,1442,2021-03-08,Finalizado,2021-06-21
14435,5,1443,2020-06-08,Evadido,2020-06-09
14442,2,1444,2021-03-08,Trancado,2021-03-14
14454,4,1445,2021-03-01,Finalizado,2021-06-21
14473,3,1447,2020-05-25,Finalizado,2020-09-28
14474,4,1447,2021-03-01,Trancado,2021-03-05
14483,3,1448,2020-05-25,Finalizado,2020-09-28
14481,1,1448,2021-06-14,Evadido,2021-08-18
14495,5,1449,2020-06-08,Evadido,2020-07-12
14494,4,1449,2021-03-01,Trancado,2021-03-28
14503,3,1450,2020-05-25,Finalizado,2020-09-28
14501,1,1450,2021-06-14,Finalizado,2021-11-01
14531,1,1453,2021-06-14,Finalizado,2021-11-01
14543,3,1454,2020-05-25,Finalizado,2020-09-28
14545,5,1454,2020-06-08,Finalizado,2020-10-12
14551,1,1455,2021-06-14,Evadido,2021-08-04
14555,5,1455,2020-06-08,Evadido,2020-10-04
14561,1,1456,2021-06-14,Finalizado,2021-11-01
14563,3,1456,2020-05-25,Finalizado,2020-09-28
14571,1,1457,2021-06-14,Finalizado,2021-11-01
14575,5,1457,2020-06-08,Trancado,2020-06-26
14581,1,1458,2021-06-14,Finalizado,2021-11-01
14592,2,1459,2021-03-08,Evadido,2021-03-28
14595,5,1459,2020-06-08,Finalizado,2020-10-12
14603,3,1460,2020-05-25,Finalizado,2020-09-28
14611,1,1461,2021-06-14,Evadido,2021-06-21
14613,3,1461,2020-05-25,Finalizado,2020-09-28
14625,5,1462,2020-06-08,Finalizado,2020-10-12
14621,1,1462,2021-06-14,Evadido,2021-10-04
14631,1,1463,2021-06-14,Evadido,2021-08-31
14632,2,1463,2021-03-08,Finalizado,2021-06-21
14651,1,1465,2021-06-14,Evadido,2021-09-13
14653,3,1465,2020-05-25,Finalizado,2020-09-28
14662,2,1466,2021-03-08,Evadido,2021-06-04
14675,5,1467,2020-06-08,Finalizado,2020-10-12
14682,2,1468,2021-03-08,Finalizado,2021-06-21
14681,1,1468,2021-06-14,Finalizado,2021-11-01
14695,5,1469,2020-06-08,Finalizado,2020-10-12
14694,4,1469,2021-03-01,Evadido,2021-03-25
14715,5,1471,2020-06-08,Trancado,2020-08-16
14731,1,1473,2021-06-14,Trancado,2021-07-23
14733,3,1473,2020-05-25,Finalizado,2020-09-28
14743,3,1474,2020-05-25,Evadido,2020-06-26
14745,5,1474,2020-06-08,Evadido,2020-10-08
14753,3,1475,2020-05-25,Finalizado,2020-09-28
14755,5,1475,2020-06-08,Finalizado,2020-10-12
14761,1,1476,2021-06-14,Evadido,2021-08-11
14771,1,1477,2021-06-14,Evadido,2021-07-20
14775,5,1477,2020-06-08,Finalizado,2020-10-12
14783,3,1478,2020-05-25,Finalizado,2020-09-28
14784,4,1478,2021-03-01,Finalizado,2021-06-21
14792,2,1479,2021-03-08,Finalizado,2021-06-21
14803,3,1480,2020-05-25,Cancelado,2020-06-15
14814,4,1481,2021-03-01,Finalizado,2021-06-21
14813,3,1481,2020-05-25,Evadido,2020-07-05
14824,4,1482,2021-03-01,Cancelado,2021-05-13
14821,1,1482,2021-06-14,Evadido,2021-08-15
14834,4,1483,2021-03-01,Finalizado,2021-06-21
14842,2,1484,2021-03-08,Trancado,2021-06-10
14855,5,1485,2020-06-08,Finalizado,2020-10-12
14863,3,1486,2020-05-25,Finalizado,2020-09-28
14884,4,1488,2021-03-01,Finalizado,2021-06-21
14892,2,1489,2021-03-08,Trancado,2021-04-25
14893,3,1489,2020-05-25,Evadido,2020-06-01
14905,5,1490,2020-06-08,Finalizado,2020-10-12
14912,2,1491,2021-03-08,Finalizado,2021-06-21
14921,1,1492,2021-06-14,Finalizado,2021-11-01
14933,3,1493,2020-05-25,Trancado,2020-08-28
14934,4,1493,2021-03-01,Finalizado,2021-06-21
14942,2,1494,2021-03-08,Evadido,2021-05-14
14954,4,1495,2021-03-01,Finalizado,2021-06-21
14965,5,1496,2020-06-08,Evadido,2020-07-14
14975,5,1497,2020-06-08,Evadido,2020-09-16
14985,5,1498,2020-06-08,Evadido,2020-06-09
14991,1,1499,2021-06-14,Finalizado,2021-11-01
14994,4,1499,2021-03-01,Trancado,2021-04-15
15001,1,1500,2021-06-14,Finalizado,2021-11-01
15015,5,1501,2020-06-08,Evadido,2020-08-14
15013,3,1501,2020-05-25,Finalizado,2020-09-28
15022,2,1502,2021-03-08,Finalizado,2021-06-21
15024,4,1502,2021-03-01,Evadido,2021-04-30
15035,5,1503,2020-06-08,Evadido,2020-07-28
15032,2,1503,2021-03-08,Finalizado,2021-06-21
15044,4,1504,2021-03-01,Finalizado,2021-06-21
15041,1,1504,2021-06-14,Evadido,2021-08-31
15055,5,1505,2020-06-08,Evadido,2020-09-23
15061,1,1506,2021-06-14,Finalizado,2021-11-01
15075,5,1507,2020-06-08,Finalizado,2020-10-12
15082,2,1508,2021-03-08,Finalizado,2021-06-21
15085,5,1508,2020-06-08,Finalizado,2020-10-12
15093,3,1509,2020-05-25,Evadido,2020-06-21
15094,4,1509,2021-03-01,Finalizado,2021-06-21
15101,1,1510,2021-06-14,Finalizado,2021-11-01
15105,5,1510,2020-06-08,Evadido,2020-07-17
15115,5,1511,2020-06-08,Finalizado,2020-10-12
15122,2,1512,2021-03-08,Trancado,2021-04-18
15134,4,1513,2021-03-01,Trancado,2021-05-01
15144,4,1514,2021-03-01,Evadido,2021-06-04
15142,2,1514,2021-03-08,Finalizado,2021-06-21
15153,3,1515,2020-05-25,Trancado,2020-06-07
15165,5,1516,2020-06-08,Trancado,2020-09-09
15161,1,1516,2021-06-14,Finalizado,2021-11-01
15172,2,1517,2021-03-08,Finalizado,2021-06-21
15185,5,1518,2020-06-08,Finalizado,2020-10-12
15182,2,1518,2021-03-08,Evadido,2021-05-16
15194,4,1519,2021-03-01,Evadido,2021-03-26
15214,4,1521,2021-03-01,Evadido,2021-03-10
15211,1,1521,2021-06-14,Finalizado,2021-11-01
