id_matricula,id_disciplina,data,nota
17512,202,2021-04-13,6.23
17512,202,2021-05-18,7.73
17512,203,2021-03-10,6.47
17512,203,2021-04-14,6.87
17512,203,2021-05-19,6.23
17512,204,2021-03-11,6.17
17512,204,2021-04-29,6.97
17512,205,2021-03-12,6.97
17512,205,2021-04-30,7.77
17512,206,2021-03-13,6.29
17512,206,2021-05-01,6.32
17525,501,2020-06-15,8.34
17525,501,2020-07-27,8.4
17525,501,2020-09-07,8.59
17525,502,2020-06-09,8.93
17525,502,2020-08-11,8.65
17525,503,2020-06-10,8.45
17525,503,2020-08-12,8.18
17525,504,2020-06-11,8.83
17525,504,2020-07-23,8.6
17525,504,2020-09-03,8.3
17525,505,2020-06-12,8.07
17525,505,2020-07-24,8.73
17525,505,2020-09-04,8.99
17523,301,2020-06-01,8.35
17523,301,2020-07-13,8.8
17523,301,2020-08-24,8.82
17523,302,2020-05-26,8.1
17523,302,2020-07-28,8.02
17523,303,2020-05-27,8.36
17523,303,2020-07-29,8.37
17523,304,2020-05-28,8.8
17523,304,2020-07-09,8.65
17523,304,2020-08-20,8.12
17523,305,2020-05-29,8.35
17523,305,2020-07-10,8.06
17523,305,2020-08-21,8.85
17531,101,2021-06-21,8.15
17531,101,2021-08-02,8.3
17531,101,2021-09-13,8.44
17531,102,2021-06-15,8.65
17531,102,2021-08-24,8.1
17531,103,2021-06-16,8.55
17531,103,2021-08-25,8.13
17531,104,2021-06-17,8.74
17531,104,2021-07-29,8.33
17531,104,2021-09-09,8.12
17531,105,2021-06-18,8.51
17531,105,2021-07-30,8.97
17531,105,2021-09-10,8.04
17532,201,2021-03-15,8.32
17532,201,2021-04-19,8.12
17532,201,2021-05-24,
17532,202,2021-03-09,8.77
17532,202,2021-04-13,8.89
17532,202,2021-05-18,
17532,203,2021-03-10,8.48
17532,203,2021-04-14,8.26
17532,203,2021-05-19,
17532,204,2021-03-11,8.24
17532,204,2021-04-29,
17532,205,2021-03-12,8.85
17532,205,2021-04-30,
17532,206,2021-03-13,8.85
17532,206,2021-05-01,
17544,401,2021-03-08,6.74
17544,401,2021-04-12,7.45
17544,401,2021-05-17,6.78
17544,402,2021-03-02,7.05
17544,402,2021-04-27,6.21
17544,403,2021-03-03,7.74
17544,403,2021-04-28,7.04
17544,404,2021-03-04,6.74
17544,404,2021-04-08,7.73
17544,404,2021-05-13,6.93
17544,405,2021-03-05,6.46
17544,405,2021-04-09,7.62
17544,405,2021-05-14,7.36
17551,101,2021-06-21,8.05
17551,101,2021-08-02,8.82
17551,101,2021-09-13,8.22
17551,102,2021-06-15,8.05
17551,102,2021-08-24,8.06
17551,103,2021-06-16,8.92
17551,103,2021-08-25,8.03
17551,104,2021-06-17,8.93
17551,104,2021-07-29,8.94
17551,104,2021-09-09,8.73
17551,105,2021-06-18,8.84
17551,105,2021-07-30,8.72
17551,105,2021-09-10,8.3
17555,501,2020-06-15,8.43
17555,501,2020-07-27,8.25
17555,501,2020-09-07,8.88
17555,502,2020-06-09,8.64
17555,502,2020-08-11,8.43
17555,503,2020-06-10,8.76
17555,503,2020-08-12,8.32
17555,504,2020-06-11,8.65
17555,504,2020-07-23,8.3
17555,504,2020-09-03,8.91
17555,505,2020-06-12,8.12
17555,505,2020-07-24,8.59
17555,505,2020-09-04,8.71
17594,401,2021-03-08,8.47
17594,401,2021-04-12,8.58
17594,401,2021-05-17,
17594,402,2021-03-02,8.14
17594,402,2021-04-27,8.97
17594,403,2021-03-03,8.67
17594,403,2021-04-28,8.04
17594,404,2021-03-04,8.27
17594,404,2021-04-08,8.93
17594,404,2021-05-13,
17594,405,2021-03-05,8.41
17594,405,2021-04-09,8.86
17594,405,2021-05-14,
17591,101,2021-06-21,8.42
17591,101,2021-08-02,
17591,101,2021-09-13,
17591,102,2021-06-15,8.36
17591,102,2021-08-24,
17591,103,2021-06-16,8.71
17591,103,2021-08-25,
17591,104,2021-06-17,8.4
17591,104,2021-07-29,
17591,104,2021-09-09,
17591,105,2021-06-18,8.18
17591,105,2021-07-30,
17591,105,2021-09-10,
17605,501,2020-06-15,6.66
17605,501,2020-07-27,7.68
17605,501,2020-09-07,
17605,502,2020-06-09,7.35
17605,502,2020-08-11,6.85
17605,503,2020-06-10,7.89
17605,503,2020-08-12,7.32
17605,504,2020-06-11,7.95
17605,504,2020-07-23,7.87
17605,504,2020-09-03,7.81
17605,505,2020-06-12,7.2
17605,505,2020-07-24,6.76
17605,505,2020-09-04,7.11
17602,201,2021-03-15,6.78
17602,201,2021-04-19,6.65
17602,201,2021-05-24,6.34
17602,202,2021-03-09,7.93
17602,202,2021-04-13,7.01
17602,202,2021-05-18,6.49
17602,203,2021-03-10,7.13
17602,203,2021-04-14,7.6
17602,203,2021-05-19,7.04
17602,204,2021-03-11,7.59
17602,204,2021-04-29,7.19
17602,205,2021-03-12,7.08
17602,205,2021-04-30,7.04
17602,206,2021-03-13,6.64
17602,206,2021-05-01,6.76
17612,201,2021-03-15,6.32
17612,201,2021-04-19,7.69
17612,201,2021-05-24,6.0
17612,202,2021-03-09,7.81
17612,202,2021-04-13,7.73
17612,202,2021-05-18,7.62
17612,203,2021-03-10,6.09
17612,203,2021-04-14,6.4
17612,203,2021-05-19,7.96
17612,204,2021-03-11,6.81
17612,204,2021-04-29,7.41
17612,205,2021-03-12,7.0
17612,205,2021-04-30,6.59
17612,206,2021-03-13,7.81
17612,206,2021-05-01,7.22
17623,301,2020-06-01,8.46
17623,301,2020-07-13,
17623,301,2020-08-24,
17623,302,2020-05-26,8.06
17623,302,2020-07-28,
17623,303,2020-05-27,8.98
17623,303,2020-07-29,
17623,304,2020-05-28,8.01
17623,304,2020-07-09,
17623,304,2020-08-20,
17623,305,2020-05-29,8.68
17623,305,2020-07-10,
17623,305,2020-08-21,
17632,201,2021-03-15,6.04
17632,201,2021-04-19,6.06
17632,201,2021-05-24,6.92
17632,202,2021-03-09,6.53
17632,202,2021-04-13,7.96
17632,202,2021-05-18,7.5
17632,203,2021-03-10,7.93
17632,203,2021-04-14,7.13
17632,203,2021-05-19,7.03
17632,204,2021-03-11,7.85
17632,204,2021-04-29,6.17
17632,205,2021-03-12,6.15
17632,205,2021-04-30,7.06
17632,206,2021-03-13,6.86
17632,206,2021-05-01,7.66
17643,301,2020-06-01,8.82
17643,301,2020-07-13,
17643,301,2020-08-24,
17643,302,2020-05-26,8.76
17643,302,2020-07-28,
17643,303,2020-05-27,8.12
17643,303,2020-07-29,
17643,304,2020-05-28,8.26
17643,304,2020-07-09,
17643,304,2020-08-20,
17643,305,2020-05-29,8.29
17643,305,2020-07-10,
17643,305,2020-08-21,
17641,101,2021-06-21,8.47
17641,101,2021-08-02,
17641,101,2021-09-13,
17641,102,2021-06-15,8.27
17641,102,2021-08-24,
17641,103,2021-06-16,8.49
17641,103,2021-08-25,
17641,104,2021-06-17,8.49
17641,104,2021-07-29,
17641,104,2021-09-09,
17641,105,2021-06-18,8.56
17641,105,2021-07-30,
17641,105,2021-09-10,
17651,101,2021-06-21,6.71
17651,101,2021-08-02,7.14
17651,101,2021-09-13,6.57
17651,102,2021-06-15,6.2
17651,102,2021-08-24,6.77
17651,103,2021-06-16,7.36
17651,103,2021-08-25,7.82
17651,104,2021-06-17,7.45
17651,104,2021-07-29,6.67
17651,104,2021-09-09,6.43
17651,105,2021-06-18,6.16
17651,105,2021-07-30,6.67
17651,105,2021-09-10,6.6
17652,201,2021-03-15,6.59
17652,201,2021-04-19,6.29
17652,201,2021-05-24,7.13
17652,202,2021-03-09,7.47
17652,202,2021-04-13,7.09
17652,202,2021-05-18,7.22
17652,203,2021-03-10,7.14
17652,203,2021-04-14,6.02
17652,203,2021-05-19,6.59
17652,204,2021-03-11,6.23
17652,204,2021-04-29,7.09
17652,205,2021-03-12,6.75
17652,205,2021-04-30,7.57
17652,206,2021-03-13,6.72
17652,206,2021-05-01,7.59
17661,101,2021-06-21,2.04
17661,101,2021-08-02,1.69
17661,101,2021-09-13,
17661,102,2021-06-15,0.71
17661,102,2021-08-24,2.87
17661,103,2021-06-16,3.67
17661,103,2021-08-25,0.09
17661,104,2021-06-17,5.73
17661,104,2021-07-29,3.22
17661,104,2021-09-09,
17661,105,2021-06-18,3.5
17661,105,2021-07-30,3.45
17661,105,2021-09-10,
17681,101,2021-06-21,8.33
17681,101,2021-08-02,8.86
17681,101,2021-09-13,8.85
17681,102,2021-06-15,8.52
17681,102,2021-08-24,8.37
17681,103,2021-06-16,8.75
17681,103,2021-08-25,8.63
17681,104,2021-06-17,8.14
17681,104,2021-07-29,8.31
17681,104,2021-09-09,8.85
17681,105,2021-06-18,8.56
17681,105,2021-07-30,8.86
17681,105,2021-09-10,8.99
17691,101,2021-06-21,8.92
17691,101,2021-08-02,8.08
17691,101,2021-09-13,
17691,102,2021-06-15,8.18
17691,102,2021-08-24,
17691,103,2021-06-16,8.75
17691,103,2021-08-25,
17691,104,2021-06-17,8.68
17691,104,2021-07-29,8.2
17691,104,2021-09-09,
17691,105,2021-06-18,8.26
17691,105,2021-07-30,8.83
17691,105,2021-09-10,
17695,501,2020-06-15,8.09
17695,501,2020-07-27,8.91
17695,501,2020-09-07,8.42
17695,502,2020-06-09,8.3
17695,502,2020-08-11,8.82
17695,503,2020-06-10,8.01
17695,503,2020-08-12,8.44
17695,504,2020-06-11,8.33
17695,504,2020-07-23,8.36
17695,504,2020-09-03,8.05
17695,505,2020-06-12,8.71
17695,505,2020-07-24,8.0
17695,505,2020-09-04,8.82
17701,101,2021-06-21,7.86
17701,101,2021-08-02,7.74
17701,101,2021-09-13,7.19
17701,102,2021-06-15,7.11
17701,102,2021-08-24,7.21
17701,103,2021-06-16,6.56
17701,103,2021-08-25,7.22
17701,104,2021-06-17,6.02
17701,104,2021-07-29,7.41
17701,104,2021-09-09,7.02
17701,105,2021-06-18,7.0
17701,105,2021-07-30,6.88
17701,105,2021-09-10,6.72
17705,501,2020-06-15,7.81
17705,501,2020-07-27,7.13
17705,501,2020-09-07,6.4
17705,502,2020-06-09,6.62
17705,502,2020-08-11,7.63
17705,503,2020-06-10,6.31
17705,503,2020-08-12,6.71
17705,504,2020-06-11,6.15
17705,504,2020-07-23,7.86
17705,504,2020-09-03,7.57
17705,505,2020-06-12,6.29
17705,505,2020-07-24,6.17
17705,505,2020-09-04,7.69
17712,201,2021-03-15,7.44
17712,201,2021-04-19,8.0
17712,201,2021-05-24,
17712,202,2021-03-09,7.42
17712,202,2021-04-13,7.23
17712,202,2021-05-18,
17712,203,2021-03-10,6.5
17712,203,2021-04-14,6.73
17712,203,2021-05-19,
17712,204,2021-03-11,6.64
17712,204,2021-04-29,6.21
17712,205,2021-03-12,6.66
17712,205,2021-04-30,7.94
17712,206,2021-03-13,6.8
17712,206,2021-05-01,7.22
17723,301,2020-06-01,8.35
17723,301,2020-07-13,8.18
17723,301,2020-08-24,8.91
17723,302,2020-05-26,8.71
17723,302,2020-07-28,8.56
17723,303,2020-05-27,8.27
17723,303,2020-07-29,8.56
17723,304,2020-05-28,8.34
17723,304,2020-07-09,8.64
17723,304,2020-08-20,8.83
17723,305,2020-05-29,8.34
17723,305,2020-07-10,8.23
17723,305,2020-08-21,8.08
17722,201,2021-03-15,8.05
17722,201,2021-04-19,8.33
17722,201,2021-05-24,8.83
17722,202,2021-03-09,8.59
17722,202,2021-04-13,8.96
17722,202,2021-05-18,8.9
17722,203,2021-03-10,8.42
17722,203,2021-04-14,8.38
17722,203,2021-05-19,8.05
17722,204,2021-03-11,8.75
17722,204,2021-04-29,8.77
17722,205,2021-03-12,8.68
17722,205,2021-04-30,8.5
17722,206,2021-03-13,8.38
17722,206,2021-05-01,8.72
17734,401,2021-03-08,6.46
17734,401,2021-04-12,7.66
17734,401,2021-05-17,7.25
17734,402,2021-03-02,7.06
17734,402,2021-04-27,7.4
17734,403,2021-03-03,6.34
17734,403,2021-04-28,6.01
17734,404,2021-03-04,6.2
17734,404,2021-04-08,6.44
17734,404,2021-05-13,6.89
17734,405,2021-03-05,6.1
17734,405,2021-04-09,7.52
17734,405,2021-05-14,7.77
17733,301,2020-06-01,7.7
17733,301,2020-07-13,7.77
17733,301,2020-08-24,7.77
17733,302,2020-05-26,6.33
17733,302,2020-07-28,7.02
17733,303,2020-05-27,6.28
17733,303,2020-07-29,7.43
17733,304,2020-05-28,6.48
17733,304,2020-07-09,6.98
17733,304,2020-08-20,6.36
17733,305,2020-05-29,7.29
17733,305,2020-07-10,6.62
17733,305,2020-08-21,6.23
17744,401,2021-03-08,8.71
17744,401,2021-04-12,8.05
17744,401,2021-05-17,8.89
17744,402,2021-03-02,8.13
17744,402,2021-04-27,8.1
17744,403,2021-03-03,8.29
17744,403,2021-04-28,8.31
17744,404,2021-03-04,8.69
17744,404,2021-04-08,8.46
17744,404,2021-05-13,8.45
17744,405,2021-03-05,8.01
17744,405,2021-04-09,8.79
17744,405,2021-05-14,8.54
17745,501,2020-06-15,8.94
17745,501,2020-07-27,8.47
17745,501,2020-09-07,8.74
17745,502,2020-06-09,8.28
17745,502,2020-08-11,8.05
17745,503,2020-06-10,8.14
17745,503,2020-08-12,8.58
17745,504,2020-06-11,8.35
17745,504,2020-07-23,8.6
17745,504,2020-09-03,8.44
17745,505,2020-06-12,8.6
17745,505,2020-07-24,8.36
17745,505,2020-09-04,8.76
17751,101,2021-06-21,5.11
17751,101,2021-08-02,0.1
17751,101,2021-09-13,4.57
17751,102,2021-06-15,5.63
17751,102,2021-08-24,3.16
17751,103,2021-06-16,5.59
17751,103,2021-08-25,1.38
17751,104,2021-06-17,4.23
17751,104,2021-07-29,1.97
17751,104,2021-09-09,5.65
17751,105,2021-06-18,1.02
17751,105,2021-07-30,5.07
17751,105,2021-09-10,5.63
17753,301,2020-06-01,4.94
17753,301,2020-07-13,5.51
17753,301,2020-08-24,3.88
17753,302,2020-05-26,3.13
17753,302,2020-07-28,1.06
17753,303,2020-05-27,2.49
17753,303,2020-07-29,5.34
17753,304,2020-05-28,1.45
17753,304,2020-07-09,1.19
17753,304,2020-08-20,4.03
17753,305,2020-05-29,0.6
17753,305,2020-07-10,4.61
17753,305,2020-08-21,0.78
17765,501,2020-06-15,9.94
17765,501,2020-07-27,
17765,501,2020-09-07,
17765,502,2020-06-09,9.28
17765,502,2020-08-11,
17765,503,2020-06-10,9.44
17765,503,2020-08-12,
17765,504,2020-06-11,9.13
17765,504,2020-07-23,
17765,504,2020-09-03,
17765,505,2020-06-12,9.46
17765,505,2020-07-24,
17765,505,2020-09-04,
17784,401,2021-03-08,8.89
17784,401,2021-04-12,8.94
17784,401,2021-05-17,8.17
17784,402,2021-03-02,8.91
17784,402,2021-04-27,8.91
17784,403,2021-03-03,8.85
17784,403,2021-04-28,8.16
17784,404,2021-03-04,8.05
17784,404,2021-04-08,8.51
17784,404,2021-05-13,8.48
17784,405,2021-03-05,8.13
17784,405,2021-04-09,8.26
17784,405,2021-05-14,8.05
17783,301,2020-06-01,8.68
17783,301,2020-07-13,8.98
17783,301,2020-08-24,8.76
17783,302,2020-05-26,8.41
17783,302,2020-07-28,8.47
17783,303,2020-05-27,8.37
17783,303,2020-07-29,8.29
17783,304,2020-05-28,8.1
17783,304,2020-07-09,8.5
17783,304,2020-08-20,8.8
17783,305,2020-05-29,8.37
17783,305,2020-07-10,8.98
17783,305,2020-08-21,8.62
17794,401,2021-03-08,9.49
17794,401,2021-04-12,9.79
17794,401,2021-05-17,9.59
17794,402,2021-03-02,9.87
17794,402,2021-04-27,9.6
17794,403,2021-03-03,9.92
17794,403,2021-04-28,9.05
17794,404,2021-03-04,9.2
17794,404,2021-04-08,9.87
17794,404,2021-05-13,9.99
17794,405,2021-03-05,9.93
17794,405,2021-04-09,9.61
17794,405,2021-05-14,9.8
17804,401,2021-03-08,9.83
17804,401,2021-04-12,9.9
17804,401,2021-05-17,9.96
17804,402,2021-03-02,9.81
17804,402,2021-04-27,9.63
17804,403,2021-03-03,9.56
17804,403,2021-04-28,9.94
17804,404,2021-03-04,9.74
17804,404,2021-04-08,9.07
17804,404,2021-05-13,9.62
17804,405,2021-03-05,9.64
17804,405,2021-04-09,9.28
17804,405,2021-05-14,9.83
17812,201,2021-03-15,8.39
17812,201,2021-04-19,8.53
17812,201,2021-05-24,8.53
17812,202,2021-03-09,8.89
17812,202,2021-04-13,8.24
17812,202,2021-05-18,8.37
17812,203,2021-03-10,8.53
17812,203,2021-04-14,8.39
17812,203,2021-05-19,8.91
17812,204,2021-03-11,8.79
17812,204,2021-04-29,8.51
17812,205,2021-03-12,8.91
17812,205,2021-04-30,8.4
17812,206,2021-03-13,8.42
17812,206,2021-05-01,8.28
17822,201,2021-03-15,0.87
17822,201,2021-04-19,0.8
17822,201,2021-05-24,3.49
17822,202,2021-03-09,2.53
17822,202,2021-04-13,0.44
17822,202,2021-05-18,4.49
17822,203,2021-03-10,2.28
17822,203,2021-04-14,1.33
17822,203,2021-05-19,0.5
17822,204,2021-03-11,5.57
17822,204,2021-04-29,1.51
17822,205,2021-03-12,4.65
17822,205,2021-04-30,3.11
17822,206,2021-03-13,0.07
17822,206,2021-05-01,3.48
17821,101,2021-06-21,0.62
17821,101,2021-08-02,5.5
17821,101,2021-09-13,2.89
17821,102,2021-06-15,0.83
17821,102,2021-08-24,4.49
17821,103,2021-06-16,4.27
17821,103,2021-08-25,5.77
17821,104,2021-06-17,4.14
17821,104,2021-07-29,4.94
17821,104,2021-09-09,2.73
17821,105,2021-06-18,3.96
17821,105,2021-07-30,3.85
17821,105,2021-09-10,1.02
17834,401,2021-03-08,6.5
17834,401,2021-04-12,6.93
17834,401,2021-05-17,
17834,402,2021-03-02,6.51
17834,402,2021-04-27,
17834,403,2021-03-03,7.16
17834,403,2021-04-28,
17834,404,2021-03-04,7.23
17834,404,2021-04-08,6.04
17834,404,2021-05-13,
17834,405,2021-03-05,7.36
17834,405,2021-04-09,6.47
17834,405,2021-05-14,
17845,501,2020-06-15,8.98
17845,501,2020-07-27,8.97
17845,501,2020-09-07,
17845,502,2020-06-09,8.41
17845,502,2020-08-11,
17845,503,2020-06-10,8.55
17845,503,2020-08-12,
17845,504,2020-06-11,8.37
17845,504,2020-07-23,8.21
17845,504,2020-09-03,
17845,505,2020-06-12,8.88
17845,505,2020-07-24,8.79
17845,505,2020-09-04,
17855,501,2020-06-15,6.93
17855,501,2020-07-27,6.34
17855,501,2020-09-07,7.46
17855,502,2020-06-09,7.47
17855,502,2020-08-11,7.73
17855,503,2020-06-10,6.74
17855,503,2020-08-12,6.13
17855,504,2020-06-11,7.23
17855,504,2020-07-23,6.87
17855,504,2020-09-03,6.6
17855,505,2020-06-12,6.02
17855,505,2020-07-24,7.53
17855,505,2020-09-04,6.06
17854,401,2021-03-08,6.25
17854,401,2021-04-12,6.74
17854,401,2021-05-17,7.94
17854,402,2021-03-02,6.7
17854,402,2021-04-27,7.59
17854,403,2021-03-03,7.33
17854,403,2021-04-28,7.65
17854,404,2021-03-04,7.73
17854,404,2021-04-08,7.42
17854,404,2021-05-13,6.01
17854,405,2021-03-05,6.76
17854,405,2021-04-09,7.54
17854,405,2021-05-14,6.16
17862,201,2021-03-15,8.57
17862,201,2021-04-19,8.45
17862,201,2021-05-24,8.21
17862,202,2021-03-09,8.8
17862,202,2021-04-13,8.05
17862,202,2021-05-18,8.6
17862,203,2021-03-10,8.32
17862,203,2021-04-14,8.33
17862,203,2021-05-19,8.99
17862,204,2021-03-11,8.66
17862,204,2021-04-29,8.44
17862,205,2021-03-12,8.25
17862,205,2021-04-30,8.13
17862,206,2021-03-13,8.9
17862,206,2021-05-01,8.98
17882,201,2021-03-15,4.55
17882,201,2021-04-19,2.21
17882,201,2021-05-24,3.44
17882,202,2021-03-09,1.18
17882,202,2021-04-13,1.98
17882,202,2021-05-18,1.09
17882,203,2021-03-10,0.98
17882,203,2021-04-14,3.32
17882,203,2021-05-19,4.8
17882,204,2021-03-11,0.07
17882,204,2021-04-29,3.67
17882,205,2021-03-12,2.04
17882,205,2021-04-30,5.98
17882,206,2021-03-13,4.63
17882,206,2021-05-01,5.29
17881,101,2021-06-21,3.99
17881,101,2021-08-02,5.95
17881,101,2021-09-13,0.65
17881,102,2021-06-15,0.57
17881,102,2021-08-24,4.84
17881,103,2021-06-16,4.9
17881,103,2021-08-25,0.69
17881,104,2021-06-17,0.35
17881,104,2021-07-29,5.89
17881,104,2021-09-09,4.85
17881,105,2021-06-18,0.33
17881,105,2021-07-30,1.06
17881,105,2021-09-10,0.85
17912,201,2021-03-15,8.77
17912,201,2021-04-19,8.09
17912,201,2021-05-24,8.42
17912,202,2021-03-09,8.15
17912,202,2021-04-13,8.62
17912,202,2021-05-18,8.19
17912,203,2021-03-10,8.72
17912,203,2021-04-14,8.61
17912,203,2021-05-19,8.85
17912,204,2021-03-11,8.49
17912,204,2021-04-29,8.22
17912,205,2021-03-12,8.28
17912,205,2021-04-30,8.12
17912,206,2021-03-13,8.04
17912,206,2021-05-01,8.58
17911,101,2021-06-21,8.65
17911,101,2021-08-02,8.54
17911,101,2021-09-13,
17911,102,2021-06-15,8.92
17911,102,2021-08-24,
17911,103,2021-06-16,8.65
17911,103,2021-08-25,
17911,104,2021-06-17,8.13
17911,104,2021-07-29,8.39
17911,104,2021-09-09,
17911,105,2021-06-18,8.53
17911,105,2021-07-30,8.09
17911,105,2021-09-10,
17921,101,2021-06-21,7.0
17921,101,2021-08-02,7.25
17921,101,2021-09-13,7.69
17921,102,2021-06-15,6.6
17921,102,2021-08-24,6.6
17921,103,2021-06-16,7.68
17921,103,2021-08-25,6.81
17921,104,2021-06-17,7.9
17921,104,2021-07-29,7.89
17921,104,2021-09-09,7.06
17921,105,2021-06-18,6.42
17921,105,2021-07-30,7.43
17921,105,2021-09-10,7.21
17935,501,2020-06-15,6.0
17935,501,2020-07-27,2.91
17935,501,2020-09-07,0.82
17935,502,2020-06-09,4.59
17935,502,2020-08-11,1.15
17935,503,2020-06-10,3.6
17935,503,2020-08-12,4.38
17935,504,2020-06-11,1.94
17935,504,2020-07-23,2.21
17935,504,2020-09-03,5.28
17935,505,2020-06-12,0.06
17935,505,2020-07-24,2.74
17935,505,2020-09-04,5.66
17942,201,2021-03-15,7.15
17942,201,2021-04-19,
17942,201,2021-05-24,
17942,202,2021-03-09,6.82
17942,202,2021-04-13,
17942,202,2021-05-18,
17942,203,2021-03-10,7.79
17942,203,2021-04-14,
17942,203,2021-05-19,
17942,204,2021-03-11,7.13
17942,204,2021-04-29,
17942,205,2021-03-12,6.38
17942,205,2021-04-30,
17942,206,2021-03-13,6.78
17942,206,2021-05-01,
17952,201,2021-03-15,
17952,201,2021-04-19,
17952,201,2021-05-24,
17952,202,2021-03-09,8.46
17952,202,2021-04-13,
17952,202,2021-05-18,
17952,203,2021-03-10,8.33
17952,203,2021-04-14,
17952,203,2021-05-19,
17952,204,2021-03-11,8.53
17952,204,2021-04-29,
17952,205,2021-03-12,
17952,205,2021-04-30,
17952,206,2021-03-13,
17952,206,2021-05-01,
17951,101,2021-06-21,9.0
17951,101,2021-08-02,8.7
17951,101,2021-09-13,8.15
17951,102,2021-06-15,8.93
17951,102,2021-08-24,8.9
17951,103,2021-06-16,8.2
17951,103,2021-08-25,8.1
17951,104,2021-06-17,8.8
17951,104,2021-07-29,8.78
17951,104,2021-09-09,8.93
17951,105,2021-06-18,8.02
17951,105,2021-07-30,8.72
17951,105,2021-09-10,8.04
17962,201,2021-03-15,3.44
17962,201,2021-04-19,
17962,201,2021-05-24,
17962,202,2021-03-09,2.32
17962,202,2021-04-13,
17962,202,2021-05-18,
17962,203,2021-03-10,3.52
17962,203,2021-04-14,
17962,203,2021-05-19,
17962,204,2021-03-11,2.91
17962,204,2021-04-29,
17962,205,2021-03-12,5.28
17962,205,2021-04-30,
17962,206,2021-03-13,2.83
17962,206,2021-05-01,
17973,301,2020-06-01,6.38
17973,301,2020-07-13,6.59
17973,301,2020-08-24,7.34
17973,302,2020-05-26,6.28
17973,302,2020-07-28,7.7
17973,303,2020-05-27,6.22
17973,303,2020-07-29,6.77
17973,304,2020-05-28,6.06
17973,304,2020-07-09,6.58
17973,304,2020-08-20,6.89
17973,305,2020-05-29,6.55
17973,305,2020-07-10,6.67
17973,305,2020-08-21,7.46
17975,501,2020-06-15,7.12
17975,501,2020-07-27,7.27
17975,501,2020-09-07,6.61
17975,502,2020-06-09,7.37
17975,502,2020-08-11,6.58
17975,503,2020-06-10,6.12
17975,503,2020-08-12,7.94
17975,504,2020-06-11,6.15
17975,504,2020-07-23,7.35
17975,504,2020-09-03,6.23
17975,505,2020-06-12,7.16
17975,505,2020-07-24,7.57
17975,505,2020-09-04,7.93
17984,401,2021-03-08,8.26
17984,401,2021-04-12,8.5
17984,401,2021-05-17,8.23
17984,402,2021-03-02,8.85
17984,402,2021-04-27,8.45
17984,403,2021-03-03,8.67
17984,403,2021-04-28,8.01
17984,404,2021-03-04,8.59
17984,404,2021-04-08,8.84
17984,404,2021-05-13,8.88
17984,405,2021-03-05,8.26
17984,405,2021-04-09,8.84
17984,405,2021-05-14,8.18
17981,101,2021-06-21,8.73
17981,101,2021-08-02,8.38
17981,101,2021-09-13,8.32
17981,102,2021-06-15,8.59
17981,102,2021-08-24,8.28
17981,103,2021-06-16,8.74
17981,103,2021-08-25,8.76
17981,104,2021-06-17,8.76
17981,104,2021-07-29,8.11
17981,104,2021-09-09,8.78
17981,105,2021-06-18,8.8
17981,105,2021-07-30,8.7
17981,105,2021-09-10,8.01
17993,301,2020-06-01,8.19
17993,301,2020-07-13,
17993,301,2020-08-24,
17993,302,2020-05-26,8.38
17993,302,2020-07-28,
17993,303,2020-05-27,8.55
17993,303,2020-07-29,
17993,304,2020-05-28,8.55
17993,304,2020-07-09,
17993,304,2020-08-20,
17993,305,2020-05-29,8.01
17993,305,2020-07-10,
17993,305,2020-08-21,
18001,101,2021-06-21,8.16
18001,101,2021-08-02,8.31
18001,101,2021-09-13,8.92
18001,102,2021-06-15,8.76
18001,102,2021-08-24,8.67
18001,103,2021-06-16,8.74
18001,103,2021-08-25,8.46
18001,104,2021-06-17,8.04
18001,104,2021-07-29,8.61
18001,104,2021-09-09,8.68
18001,105,2021-06-18,8.96
18001,105,2021-07-30,8.21
18001,105,2021-09-10,8.84
18013,301,2020-06-01,6.8
18013,301,2020-07-13,7.1
18013,301,2020-08-24,6.99
18013,302,2020-05-26,7.24
18013,302,2020-07-28,7.02
18013,303,2020-05-27,7.95
18013,303,2020-07-29,6.36
18013,304,2020-05-28,6.71
18013,304,2020-07-09,6.12
18013,304,2020-08-20,6.92
18013,305,2020-05-29,7.89
18013,305,2020-07-10,7.52
18013,305,2020-08-21,6.77
18025,501,2020-06-15,6.42
18025,501,2020-07-27,7.57
18025,501,2020-09-07,
18025,502,2020-06-09,7.52
18025,502,2020-08-11,
18025,503,2020-06-10,7.7
18025,503,2020-08-12,
18025,504,2020-06-11,6.16
18025,504,2020-07-23,7.48
18025,504,2020-09-03,
18025,505,2020-06-12,6.0
18025,505,2020-07-24,7.46
18025,505,2020-09-04,
18031,101,2021-06-21,
18031,101,2021-08-02,
18031,101,2021-09-13,
18031,102,2021-06-15,6.24
18031,102,2021-08-24,
18031,103,2021-06-16,7.9
18031,103,2021-08-25,
18031,104,2021-06-17,7.71
18031,104,2021-07-29,
18031,104,2021-09-09,
18031,105,2021-06-18,6.75
18031,105,2021-07-30,
18031,105,2021-09-10,
18033,301,2020-06-01,7.06
18033,301,2020-07-13,
18033,301,2020-08-24,
18033,302,2020-05-26,7.48
18033,302,2020-07-28,
18033,303,2020-05-27,6.46
18033,303,2020-07-29,
18033,304,2020-05-28,6.55
18033,304,2020-07-09,
18033,304,2020-08-20,
18033,305,2020-05-29,6.32
18033,305,2020-07-10,
18033,305,2020-08-21,
